employee_id,leave_type,start_date,end_date,days,status
EMP0333,Earned Leave,2025-05-22,2025-05-27,5,Approved
EMP0333,Sick Leave,2025-07-13,2025-07-15,2,Pending
EMP0333,Sick Leave,2025-10-09,2025-10-10,1,Pending
EMP0333,Earned Leave,2025-07-28,2025-07-29,1,Rejected
EMP0333,Casual Leave,2025-06-27,2025-06-28,1,Pending
EMP0334,Earned Leave,2026-01-01,2026-01-03,2,Rejected
EMP0334,Earned Leave,2025-06-08,2025-06-11,3,Approved
EMP0334,Casual Leave,2026-01-05,2026-01-09,4,Approved
EMP0334,Sick Leave,2025-05-25,2025-05-30,5,Pending
EMP0334,Casual Leave,2025-05-25,2025-05-29,4,Pending
EMP0334,Earned Leave,2025-08-27,2025-08-31,4,Rejected
EMP0334,Sick Leave,2025-12-28,2026-01-01,4,Approved
EMP0334,Sick Leave,2025-10-25,2025-10-30,5,Approved
EMP0335,Casual Leave,2025-06-29,2025-06-30,1,Approved
EMP0335,Sick Leave,2025-09-25,2025-09-27,2,Approved
EMP0335,Earned Leave,2025-08-16,2025-08-21,5,Approved
EMP0335,Earned Leave,2026-01-27,2026-01-31,4,Rejected
EMP0335,Earned Leave,2025-03-28,2025-04-02,5,Approved
EMP0335,Sick Leave,2025-05-02,2025-05-04,2,Approved
EMP0336,Earned Leave,2025-06-19,2025-06-20,1,Pending
EMP0336,Sick Leave,2025-07-09,2025-07-12,3,Pending
EMP0337,Earned Leave,2025-10-29,2025-11-02,4,Pending
EMP0337,Sick Leave,2025-10-15,2025-10-18,3,Approved
EMP0337,Sick Leave,2025-12-26,2025-12-30,4,Rejected
EMP0337,Sick Leave,2026-03-19,2026-03-24,5,Rejected
EMP0337,Sick Leave,2025-12-21,2025-12-26,5,Rejected
EMP0338,Casual Leave,2025-10-04,2025-10-05,1,Approved
EMP0338,Casual Leave,2025-12-31,2026-01-05,5,Approved
EMP0338,Earned Leave,2025-09-03,2025-09-08,5,Pending
EMP0338,Casual Leave,2025-06-23,2025-06-28,5,Rejected
EMP0339,Sick Leave,2025-12-26,2025-12-29,3,Rejected
EMP0339,Sick Leave,2025-06-25,2025-06-28,3,Approved
EMP0340,Casual Leave,2025-04-01,2025-04-05,4,Pending
EMP0340,Casual Leave,2025-04-27,2025-05-01,4,Approved
EMP0340,Sick Leave,2025-05-19,2025-05-22,3,Approved
EMP0340,Casual Leave,2025-06-28,2025-07-01,3,Rejected
EMP0341,Sick Leave,2026-01-31,2026-02-05,5,Approved
EMP0341,Earned Leave,2025-09-19,2025-09-22,3,Approved
EMP0342,Sick Leave,2025-11-27,2025-12-02,5,Approved
EMP0342,Earned Leave,2026-01-16,2026-01-18,2,Approved
EMP0342,Earned Leave,2025-07-28,2025-07-30,2,Rejected
EMP0342,Casual Leave,2026-03-18,2026-03-21,3,Rejected
EMP0342,Earned Leave,2026-03-05,2026-03-09,4,Rejected
EMP0342,Sick Leave,2025-07-16,2025-07-18,2,Rejected
EMP0342,Sick Leave,2025-12-21,2025-12-22,1,Approved
EMP0343,Casual Leave,2025-06-26,2025-06-30,4,Pending
EMP0343,Earned Leave,2025-08-26,2025-08-28,2,Approved
EMP0343,Sick Leave,2025-12-19,2025-12-21,2,Rejected
EMP0343,Casual Leave,2025-06-04,2025-06-09,5,Approved
EMP0344,Earned Leave,2026-01-28,2026-01-31,3,Rejected
EMP0344,Casual Leave,2025-11-08,2025-11-10,2,Pending
EMP0344,Casual Leave,2025-04-02,2025-04-03,1,Rejected
EMP0345,Earned Leave,2025-04-03,2025-04-07,4,Rejected
EMP0345,Sick Leave,2025-12-03,2025-12-05,2,Rejected
EMP0345,Sick Leave,2025-08-26,2025-08-31,5,Approved
EMP0345,Earned Leave,2025-05-12,2025-05-15,3,Pending
EMP0345,Earned Leave,2025-05-10,2025-05-14,4,Rejected
EMP0345,Sick Leave,2026-03-05,2026-03-07,2,Pending
EMP0346,Casual Leave,2025-06-20,2025-06-24,4,Rejected
EMP0346,Sick Leave,2025-05-26,2025-05-31,5,Rejected
EMP0346,Sick Leave,2025-06-07,2025-06-11,4,Pending
EMP0346,Earned Leave,2025-12-08,2025-12-10,2,Pending
EMP0346,Earned Leave,2026-03-04,2026-03-09,5,Approved
EMP0347,Earned Leave,2025-10-02,2025-10-06,4,Approved
EMP0347,Sick Leave,2025-10-14,2025-10-19,5,Approved
EMP0347,Sick Leave,2026-02-08,2026-02-11,3,Rejected
EMP0348,Earned Leave,2025-07-27,2025-07-29,2,Rejected
EMP0348,Casual Leave,2025-04-11,2025-04-15,4,Approved
EMP0348,Casual Leave,2026-02-06,2026-02-07,1,Pending
EMP0348,Sick Leave,2025-12-18,2025-12-19,1,Rejected
EMP0348,Sick Leave,2025-08-14,2025-08-16,2,Rejected
EMP0348,Sick Leave,2026-03-16,2026-03-20,4,Pending
EMP0348,Sick Leave,2025-07-16,2025-07-18,2,Pending
EMP0349,Earned Leave,2025-12-04,2025-12-05,1,Rejected
EMP0349,Earned Leave,2025-11-09,2025-11-11,2,Pending
EMP0349,Earned Leave,2025-04-23,2025-04-25,2,Rejected
EMP0349,Earned Leave,2026-03-24,2026-03-28,4,Pending
EMP0350,Casual Leave,2025-09-10,2025-09-13,3,Rejected
EMP0350,Sick Leave,2026-03-20,2026-03-25,5,Pending
EMP0350,Sick Leave,2026-01-12,2026-01-14,2,Pending
EMP0351,Sick Leave,2026-01-23,2026-01-28,5,Approved
EMP0351,Casual Leave,2026-03-05,2026-03-08,3,Pending
EMP0351,Sick Leave,2025-06-01,2025-06-05,4,Rejected
EMP0351,Sick Leave,2025-11-01,2025-11-05,4,Approved
EMP0351,Earned Leave,2025-08-22,2025-08-27,5,Pending
EMP0351,Earned Leave,2025-09-10,2025-09-11,1,Rejected
EMP0351,Sick Leave,2026-01-21,2026-01-23,2,Approved
EMP0351,Sick Leave,2026-01-31,2026-02-04,4,Rejected
EMP0352,Casual Leave,2025-12-03,2025-12-07,4,Pending
EMP0352,Earned Leave,2025-05-03,2025-05-07,4,Pending
EMP0352,Sick Leave,2026-03-15,2026-03-19,4,Rejected
EMP0352,Casual Leave,2025-08-27,2025-09-01,5,Approved
EMP0352,Casual Leave,2025-06-27,2025-06-28,1,Pending
EMP0352,Earned Leave,2025-10-11,2025-10-12,1,Pending
EMP0353,Casual Leave,2026-02-07,2026-02-12,5,Rejected
EMP0353,Earned Leave,2025-09-27,2025-10-01,4,Pending
EMP0353,Earned Leave,2025-08-14,2025-08-19,5,Approved
EMP0354,Casual Leave,2025-08-04,2025-08-08,4,Pending
EMP0354,Sick Leave,2025-08-01,2025-08-05,4,Pending
EMP0354,Casual Leave,2025-11-13,2025-11-15,2,Approved
EMP0354,Earned Leave,2026-01-16,2026-01-20,4,Pending
EMP0354,Casual Leave,2025-11-10,2025-11-13,3,Rejected
EMP0354,Casual Leave,2025-09-21,2025-09-26,5,Pending
EMP0354,Sick Leave,2025-05-27,2025-05-28,1,Approved
EMP0355,Casual Leave,2025-06-23,2025-06-28,5,Rejected
EMP0355,Casual Leave,2026-01-16,2026-01-18,2,Rejected
EMP0355,Casual Leave,2026-02-18,2026-02-21,3,Pending
EMP0356,Sick Leave,2026-01-29,2026-02-01,3,Approved
EMP0356,Earned Leave,2025-05-15,2025-05-16,1,Pending
EMP0356,Earned Leave,2025-05-02,2025-05-03,1,Approved
EMP0357,Earned Leave,2025-09-14,2025-09-18,4,Approved
EMP0357,Casual Leave,2026-03-12,2026-03-13,1,Rejected
EMP0358,Casual Leave,2026-03-07,2026-03-12,5,Rejected
EMP0358,Sick Leave,2026-02-06,2026-02-07,1,Approved
EMP0358,Earned Leave,2025-05-23,2025-05-28,5,Rejected
EMP0358,Earned Leave,2025-06-27,2025-07-02,5,Approved
EMP0358,Sick Leave,2025-08-30,2025-08-31,1,Pending
EMP0359,Sick Leave,2025-09-27,2025-09-30,3,Approved
EMP0359,Casual Leave,2025-09-05,2025-09-08,3,Approved
EMP0359,Casual Leave,2025-11-15,2025-11-20,5,Rejected
EMP0359,Casual Leave,2025-10-05,2025-10-06,1,Approved
EMP0359,Earned Leave,2025-10-09,2025-10-14,5,Approved
EMP0360,Sick Leave,2025-05-03,2025-05-05,2,Rejected
EMP0360,Earned Leave,2025-05-21,2025-05-26,5,Approved
EMP0360,Sick Leave,2025-09-12,2025-09-17,5,Approved
EMP0360,Sick Leave,2025-03-31,2025-04-04,4,Approved
EMP0361,Earned Leave,2026-01-29,2026-02-01,3,Approved
EMP0361,Casual Leave,2026-02-24,2026-02-28,4,Approved
EMP0361,Earned Leave,2025-12-14,2025-12-17,3,Approved
EMP0361,Casual Leave,2025-07-22,2025-07-25,3,Pending
EMP0362,Earned Leave,2025-09-20,2025-09-22,2,Pending
EMP0362,Casual Leave,2025-09-15,2025-09-17,2,Rejected
EMP0362,Earned Leave,2025-06-18,2025-06-22,4,Pending
EMP0362,Casual Leave,2025-05-19,2025-05-23,4,Pending
EMP0362,Earned Leave,2025-06-07,2025-06-10,3,Approved
EMP0363,Sick Leave,2025-03-29,2025-04-02,4,Pending
EMP0363,Sick Leave,2025-05-25,2025-05-28,3,Pending
EMP0363,Sick Leave,2026-02-27,2026-03-02,3,Pending
EMP0363,Casual Leave,2025-12-03,2025-12-04,1,Approved
EMP0363,Casual Leave,2025-04-11,2025-04-16,5,Approved
EMP0363,Earned Leave,2025-09-17,2025-09-19,2,Pending
EMP0364,Earned Leave,2025-03-31,2025-04-05,5,Pending
EMP0364,Earned Leave,2026-01-12,2026-01-13,1,Approved
EMP0364,Sick Leave,2025-06-03,2025-06-05,2,Approved
EMP0364,Earned Leave,2025-03-29,2025-04-02,4,Pending
EMP0364,Casual Leave,2025-09-26,2025-09-30,4,Rejected
EMP0364,Casual Leave,2025-08-27,2025-09-01,5,Pending
EMP0365,Sick Leave,2025-10-29,2025-11-01,3,Pending
EMP0365,Casual Leave,2025-04-09,2025-04-14,5,Pending
EMP0365,Sick Leave,2026-03-23,2026-03-26,3,Approved
EMP0365,Sick Leave,2025-05-16,2025-05-17,1,Pending
EMP0365,Earned Leave,2025-11-30,2025-12-01,1,Pending
EMP0365,Sick Leave,2025-03-27,2025-03-31,4,Approved
EMP0365,Casual Leave,2025-08-09,2025-08-10,1,Approved
EMP0366,Sick Leave,2025-05-14,2025-05-19,5,Rejected
EMP0366,Sick Leave,2025-05-03,2025-05-04,1,Approved
EMP0366,Casual Leave,2025-06-08,2025-06-09,1,Approved
EMP0366,Sick Leave,2025-06-27,2025-06-28,1,Rejected
EMP0366,Casual Leave,2025-04-22,2025-04-27,5,Rejected
EMP0366,Casual Leave,2025-06-23,2025-06-26,3,Pending
EMP0367,Earned Leave,2025-09-27,2025-10-01,4,Rejected
EMP0367,Sick Leave,2025-12-08,2025-12-13,5,Pending
EMP0367,Sick Leave,2025-12-30,2025-12-31,1,Pending
EMP0367,Earned Leave,2026-03-24,2026-03-29,5,Pending
EMP0367,Earned Leave,2025-05-06,2025-05-10,4,Approved
EMP0367,Earned Leave,2026-03-14,2026-03-19,5,Approved
EMP0368,Sick Leave,2025-11-20,2025-11-25,5,Pending
EMP0368,Earned Leave,2025-04-27,2025-05-02,5,Pending
EMP0368,Casual Leave,2025-12-30,2026-01-03,4,Pending
EMP0368,Casual Leave,2026-03-04,2026-03-05,1,Rejected
EMP0368,Sick Leave,2025-06-13,2025-06-15,2,Pending
EMP0368,Casual Leave,2025-05-08,2025-05-09,1,Approved
EMP0368,Earned Leave,2026-01-03,2026-01-06,3,Rejected
EMP0368,Earned Leave,2026-03-01,2026-03-05,4,Pending
EMP0369,Sick Leave,2025-09-02,2025-09-04,2,Pending
EMP0369,Earned Leave,2026-01-26,2026-01-31,5,Approved
EMP0369,Casual Leave,2026-01-14,2026-01-18,4,Pending
EMP0369,Earned Leave,2025-10-07,2025-10-11,4,Rejected
EMP0369,Casual Leave,2025-09-29,2025-10-04,5,Rejected
EMP0369,Casual Leave,2025-11-14,2025-11-17,3,Pending
EMP0369,Casual Leave,2025-12-04,2025-12-09,5,Rejected
EMP0369,Sick Leave,2025-12-14,2025-12-15,1,Approved
EMP0370,Casual Leave,2025-06-11,2025-06-16,5,Approved
EMP0370,Casual Leave,2025-10-11,2025-10-14,3,Approved
EMP0370,Earned Leave,2025-06-23,2025-06-28,5,Pending
EMP0370,Earned Leave,2025-04-30,2025-05-04,4,Pending
EMP0370,Earned Leave,2025-10-22,2025-10-27,5,Approved
EMP0370,Earned Leave,2025-04-05,2025-04-09,4,Rejected
EMP0370,Earned Leave,2025-10-22,2025-10-23,1,Pending
EMP0371,Casual Leave,2025-10-20,2025-10-25,5,Approved
EMP0371,Sick Leave,2025-04-17,2025-04-21,4,Pending
EMP0371,Casual Leave,2025-12-01,2025-12-03,2,Approved
EMP0371,Sick Leave,2025-09-28,2025-10-01,3,Approved
EMP0372,Earned Leave,2025-06-17,2025-06-21,4,Approved
EMP0372,Sick Leave,2025-12-22,2025-12-27,5,Approved
EMP0372,Sick Leave,2025-04-08,2025-04-11,3,Approved
EMP0372,Earned Leave,2026-02-15,2026-02-20,5,Rejected
EMP0372,Sick Leave,2025-12-21,2025-12-25,4,Approved
EMP0372,Sick Leave,2025-03-27,2025-03-30,3,Rejected
EMP0372,Sick Leave,2025-08-26,2025-08-30,4,Rejected
EMP0373,Earned Leave,2025-10-18,2025-10-22,4,Pending
EMP0373,Sick Leave,2025-10-21,2025-10-26,5,Rejected
EMP0373,Earned Leave,2025-08-30,2025-09-04,5,Pending
EMP0373,Sick Leave,2025-07-04,2025-07-09,5,Approved
EMP0374,Casual Leave,2026-01-10,2026-01-14,4,Rejected
EMP0374,Earned Leave,2025-09-19,2025-09-23,4,Pending
EMP0374,Casual Leave,2025-11-20,2025-11-25,5,Rejected
EMP0374,Sick Leave,2026-01-29,2026-01-31,2,Rejected
EMP0375,Earned Leave,2026-03-20,2026-03-23,3,Rejected
EMP0375,Sick Leave,2025-10-16,2025-10-19,3,Approved
EMP0375,Casual Leave,2025-09-15,2025-09-17,2,Approved
EMP0375,Sick Leave,2025-04-10,2025-04-15,5,Rejected
EMP0375,Earned Leave,2025-11-05,2025-11-07,2,Rejected
EMP0375,Sick Leave,2025-09-13,2025-09-17,4,Approved
EMP0375,Earned Leave,2025-08-29,2025-08-30,1,Pending
EMP0375,Earned Leave,2025-07-12,2025-07-13,1,Rejected
EMP0376,Earned Leave,2025-07-03,2025-07-08,5,Pending
EMP0376,Sick Leave,2025-06-29,2025-07-04,5,Approved
EMP0376,Casual Leave,2025-07-11,2025-07-16,5,Rejected
EMP0376,Earned Leave,2025-09-03,2025-09-06,3,Rejected
EMP0376,Casual Leave,2026-01-30,2026-02-01,2,Approved
EMP0376,Casual Leave,2025-07-08,2025-07-13,5,Rejected
EMP0377,Sick Leave,2026-03-22,2026-03-23,1,Pending
EMP0377,Sick Leave,2025-09-04,2025-09-06,2,Pending
EMP0377,Earned Leave,2025-06-27,2025-06-28,1,Pending
EMP0377,Casual Leave,2025-12-12,2025-12-16,4,Approved
EMP0377,Sick Leave,2025-04-11,2025-04-15,4,Rejected
EMP0377,Casual Leave,2025-08-16,2025-08-20,4,Pending
EMP0377,Casual Leave,2025-06-28,2025-06-29,1,Pending
EMP0378,Sick Leave,2025-04-29,2025-05-03,4,Rejected
EMP0378,Earned Leave,2026-01-10,2026-01-12,2,Pending
EMP0378,Earned Leave,2025-12-08,2025-12-12,4,Rejected
EMP0379,Earned Leave,2025-07-22,2025-07-25,3,Rejected
EMP0379,Casual Leave,2026-02-06,2026-02-08,2,Rejected
EMP0379,Sick Leave,2025-10-05,2025-10-08,3,Rejected
EMP0379,Earned Leave,2025-10-12,2025-10-13,1,Pending
EMP0379,Casual Leave,2026-02-04,2026-02-07,3,Rejected
EMP0379,Sick Leave,2026-03-25,2026-03-28,3,Approved
EMP0380,Sick Leave,2025-07-30,2025-08-03,4,Approved
EMP0380,Earned Leave,2026-03-12,2026-03-13,1,Approved
EMP0381,Casual Leave,2026-02-28,2026-03-02,2,Rejected
EMP0381,Earned Leave,2025-04-27,2025-05-01,4,Approved
EMP0381,Earned Leave,2025-07-13,2025-07-16,3,Approved
EMP0381,Casual Leave,2025-09-02,2025-09-06,4,Pending
EMP0381,Casual Leave,2025-09-09,2025-09-13,4,Rejected
EMP0382,Casual Leave,2025-12-29,2025-12-31,2,Rejected
EMP0382,Earned Leave,2025-10-30,2025-10-31,1,Pending
EMP0383,Casual Leave,2026-02-22,2026-02-26,4,Pending
EMP0383,Earned Leave,2025-04-04,2025-04-07,3,Rejected
EMP0383,Earned Leave,2025-08-12,2025-08-15,3,Pending
EMP0384,Sick Leave,2026-02-10,2026-02-14,4,Rejected
EMP0384,Casual Leave,2025-08-09,2025-08-13,4,Rejected
EMP0384,Earned Leave,2025-11-25,2025-11-28,3,Approved
EMP0384,Sick Leave,2025-11-23,2025-11-24,1,Pending
EMP0384,Casual Leave,2025-12-28,2025-12-30,2,Approved
EMP0384,Earned Leave,2025-11-05,2025-11-09,4,Approved
EMP0384,Casual Leave,2025-09-14,2025-09-15,1,Pending
EMP0385,Sick Leave,2025-10-06,2025-10-08,2,Approved
EMP0385,Earned Leave,2025-04-07,2025-04-11,4,Pending
EMP0385,Casual Leave,2025-11-28,2025-12-03,5,Rejected
EMP0386,Casual Leave,2025-04-20,2025-04-24,4,Approved
EMP0386,Sick Leave,2026-01-14,2026-01-19,5,Rejected
EMP0386,Earned Leave,2025-08-20,2025-08-25,5,Approved
EMP0386,Earned Leave,2025-08-30,2025-09-03,4,Rejected
EMP0387,Casual Leave,2025-10-08,2025-10-09,1,Approved
EMP0387,Casual Leave,2026-03-25,2026-03-27,2,Approved
EMP0387,Sick Leave,2025-05-08,2025-05-09,1,Rejected
EMP0388,Earned Leave,2025-10-17,2025-10-22,5,Pending
EMP0388,Earned Leave,2025-07-04,2025-07-09,5,Approved
EMP0389,Sick Leave,2025-07-14,2025-07-16,2,Pending
EMP0389,Earned Leave,2025-11-17,2025-11-21,4,Approved
EMP0390,Sick Leave,2026-02-11,2026-02-13,2,Pending
EMP0390,Sick Leave,2025-09-25,2025-09-27,2,Pending
EMP0390,Sick Leave,2026-03-14,2026-03-15,1,Pending
EMP0391,Earned Leave,2026-03-20,2026-03-24,4,Approved
EMP0391,Casual Leave,2026-03-09,2026-03-12,3,Approved
EMP0392,Casual Leave,2025-05-23,2025-05-26,3,Pending
EMP0392,Earned Leave,2026-02-26,2026-03-02,4,Approved
EMP0392,Sick Leave,2025-07-30,2025-08-02,3,Rejected
EMP0393,Earned Leave,2025-09-29,2025-09-30,1,Pending
EMP0393,Earned Leave,2025-12-10,2025-12-11,1,Approved
EMP0393,Earned Leave,2025-07-27,2025-07-29,2,Pending
EMP0393,Casual Leave,2026-01-01,2026-01-05,4,Rejected
EMP0393,Sick Leave,2026-01-20,2026-01-25,5,Rejected
EMP0393,Sick Leave,2025-11-13,2025-11-18,5,Pending
EMP0394,Earned Leave,2026-01-03,2026-01-05,2,Pending
EMP0394,Sick Leave,2026-01-12,2026-01-13,1,Rejected
EMP0394,Casual Leave,2025-04-18,2025-04-20,2,Pending
EMP0395,Casual Leave,2025-06-17,2025-06-22,5,Rejected
EMP0395,Casual Leave,2026-01-31,2026-02-05,5,Pending
EMP0395,Casual Leave,2025-07-07,2025-07-09,2,Pending
EMP0395,Sick Leave,2026-02-26,2026-02-27,1,Approved
EMP0395,Earned Leave,2026-03-23,2026-03-28,5,Rejected
EMP0395,Casual Leave,2025-09-14,2025-09-17,3,Pending
EMP0395,Earned Leave,2025-09-10,2025-09-11,1,Approved
EMP0396,Earned Leave,2025-10-28,2025-11-01,4,Approved
EMP0396,Earned Leave,2025-06-08,2025-06-10,2,Rejected
EMP0396,Sick Leave,2025-11-03,2025-11-06,3,Approved
EMP0396,Casual Leave,2025-05-11,2025-05-13,2,Pending
EMP0396,Casual Leave,2025-05-11,2025-05-12,1,Approved
EMP0396,Casual Leave,2025-03-31,2025-04-03,3,Approved
EMP0396,Earned Leave,2025-09-07,2025-09-09,2,Approved
EMP0396,Sick Leave,2025-06-03,2025-06-06,3,Rejected
EMP0397,Casual Leave,2025-04-09,2025-04-12,3,Approved
EMP0397,Sick Leave,2025-03-30,2025-04-03,4,Pending
EMP0398,Casual Leave,2025-04-17,2025-04-19,2,Pending
EMP0398,Casual Leave,2025-05-24,2025-05-28,4,Rejected
EMP0398,Sick Leave,2025-12-27,2025-12-30,3,Rejected
EMP0398,Casual Leave,2025-10-05,2025-10-06,1,Pending
EMP0398,Earned Leave,2025-05-31,2025-06-01,1,Approved
EMP0398,Earned Leave,2025-08-21,2025-08-24,3,Pending
EMP0399,Earned Leave,2025-12-09,2025-12-12,3,Rejected
EMP0399,Casual Leave,2025-12-31,2026-01-01,1,Approved
EMP0399,Sick Leave,2025-12-19,2025-12-24,5,Rejected
EMP0399,Sick Leave,2025-11-05,2025-11-06,1,Rejected
EMP0399,Casual Leave,2025-11-09,2025-11-14,5,Pending
EMP0399,Earned Leave,2026-02-23,2026-02-24,1,Pending
EMP0400,Earned Leave,2026-03-01,2026-03-05,4,Approved
EMP0400,Casual Leave,2025-10-05,2025-10-09,4,Rejected
EMP0400,Casual Leave,2026-01-10,2026-01-14,4,Pending
EMP0400,Earned Leave,2025-12-19,2025-12-21,2,Approved
EMP0400,Sick Leave,2026-02-27,2026-03-01,2,Rejected
EMP0400,Sick Leave,2025-07-13,2025-07-14,1,Rejected
EMP0400,Sick Leave,2025-10-02,2025-10-07,5,Pending
EMP0400,Sick Leave,2025-11-11,2025-11-12,1,Approved
EMP0401,Sick Leave,2025-08-15,2025-08-20,5,Pending
EMP0401,Sick Leave,2025-12-25,2025-12-30,5,Rejected
EMP0401,Earned Leave,2025-12-19,2025-12-23,4,Pending
EMP0402,Casual Leave,2025-06-15,2025-06-18,3,Pending
EMP0402,Sick Leave,2026-01-02,2026-01-05,3,Pending
EMP0402,Sick Leave,2026-01-05,2026-01-09,4,Rejected
EMP0402,Sick Leave,2026-02-20,2026-02-21,1,Approved
EMP0402,Casual Leave,2025-05-07,2025-05-08,1,Approved
EMP0402,Sick Leave,2025-08-18,2025-08-22,4,Rejected
EMP0402,Earned Leave,2026-02-27,2026-03-01,2,Pending
EMP0403,Casual Leave,2026-01-13,2026-01-17,4,Rejected
EMP0403,Earned Leave,2026-01-25,2026-01-29,4,Pending
EMP0403,Earned Leave,2025-05-10,2025-05-11,1,Rejected
EMP0403,Sick Leave,2025-12-24,2025-12-26,2,Rejected
EMP0403,Casual Leave,2025-05-20,2025-05-24,4,Rejected
EMP0403,Sick Leave,2025-11-26,2025-12-01,5,Approved
EMP0404,Sick Leave,2025-09-09,2025-09-11,2,Approved
EMP0404,Earned Leave,2025-04-08,2025-04-09,1,Rejected
EMP0404,Casual Leave,2025-08-19,2025-08-22,3,Pending
EMP0404,Earned Leave,2026-03-10,2026-03-12,2,Rejected
EMP0405,Casual Leave,2025-08-13,2025-08-18,5,Approved
EMP0405,Casual Leave,2025-08-15,2025-08-19,4,Pending
EMP0405,Earned Leave,2026-01-29,2026-01-30,1,Rejected
EMP0405,Casual Leave,2025-08-16,2025-08-21,5,Approved
EMP0406,Sick Leave,2026-01-23,2026-01-26,3,Rejected
EMP0406,Sick Leave,2025-06-06,2025-06-11,5,Pending
EMP0406,Casual Leave,2025-04-27,2025-04-30,3,Rejected
EMP0406,Earned Leave,2025-05-09,2025-05-13,4,Approved
EMP0406,Earned Leave,2025-06-24,2025-06-28,4,Rejected
EMP0406,Sick Leave,2025-07-17,2025-07-20,3,Approved
EMP0406,Earned Leave,2025-08-24,2025-08-27,3,Approved
EMP0406,Casual Leave,2026-01-13,2026-01-15,2,Rejected
EMP0407,Sick Leave,2025-12-16,2025-12-20,4,Pending
EMP0407,Earned Leave,2025-10-29,2025-10-31,2,Rejected
EMP0407,Casual Leave,2026-02-13,2026-02-14,1,Rejected
EMP0407,Sick Leave,2025-06-27,2025-07-01,4,Rejected
EMP0407,Sick Leave,2025-04-25,2025-04-30,5,Pending
EMP0407,Sick Leave,2025-05-20,2025-05-21,1,Rejected
EMP0407,Sick Leave,2025-12-24,2025-12-28,4,Approved
EMP0408,Earned Leave,2026-02-17,2026-02-21,4,Pending
EMP0408,Casual Leave,2025-04-06,2025-04-09,3,Rejected
EMP0408,Casual Leave,2025-07-29,2025-08-01,3,Rejected
EMP0408,Casual Leave,2025-04-15,2025-04-17,2,Rejected
EMP0409,Sick Leave,2025-06-18,2025-06-20,2,Approved
EMP0409,Earned Leave,2025-12-28,2026-01-01,4,Approved
EMP0409,Earned Leave,2025-09-27,2025-10-02,5,Approved
EMP0409,Sick Leave,2025-10-13,2025-10-17,4,Approved
EMP0410,Casual Leave,2025-06-14,2025-06-16,2,Approved
EMP0410,Sick Leave,2026-03-24,2026-03-25,1,Pending
EMP0410,Casual Leave,2025-07-07,2025-07-10,3,Approved
EMP0410,Sick Leave,2025-06-12,2025-06-13,1,Rejected
EMP0411,Earned Leave,2025-06-11,2025-06-14,3,Approved
EMP0411,Casual Leave,2025-07-15,2025-07-17,2,Pending
EMP0411,Earned Leave,2025-12-20,2025-12-21,1,Pending
EMP0411,Earned Leave,2025-11-26,2025-12-01,5,Approved
EMP0411,Sick Leave,2025-04-01,2025-04-04,3,Pending
EMP0411,Casual Leave,2025-08-03,2025-08-04,1,Approved
EMP0411,Casual Leave,2026-03-06,2026-03-08,2,Approved
EMP0412,Casual Leave,2025-09-08,2025-09-11,3,Approved
EMP0412,Sick Leave,2025-10-22,2025-10-26,4,Rejected
EMP0412,Earned Leave,2025-06-01,2025-06-02,1,Approved
EMP0412,Casual Leave,2025-12-15,2025-12-20,5,Pending
EMP0412,Casual Leave,2025-10-24,2025-10-27,3,Pending
EMP0412,Sick Leave,2025-10-04,2025-10-07,3,Approved
EMP0412,Sick Leave,2025-08-28,2025-09-01,4,Approved
EMP0412,Casual Leave,2026-03-17,2026-03-21,4,Pending
EMP0413,Sick Leave,2025-07-12,2025-07-15,3,Pending
EMP0413,Casual Leave,2025-04-16,2025-04-20,4,Rejected
EMP0413,Casual Leave,2025-10-22,2025-10-27,5,Rejected
EMP0414,Casual Leave,2025-05-02,2025-05-06,4,Pending
EMP0414,Sick Leave,2025-07-03,2025-07-05,2,Pending
EMP0415,Earned Leave,2025-10-25,2025-10-29,4,Pending
EMP0415,Casual Leave,2025-05-27,2025-05-29,2,Rejected
EMP0415,Casual Leave,2025-07-05,2025-07-10,5,Rejected
EMP0415,Sick Leave,2026-02-10,2026-02-15,5,Pending
EMP0415,Casual Leave,2026-01-07,2026-01-08,1,Approved
EMP0415,Casual Leave,2025-09-16,2025-09-17,1,Pending
EMP0416,Sick Leave,2025-04-24,2025-04-27,3,Approved
EMP0416,Casual Leave,2025-09-26,2025-09-30,4,Rejected
EMP0416,Sick Leave,2025-12-30,2026-01-01,2,Approved
EMP0416,Casual Leave,2025-12-30,2026-01-04,5,Pending
EMP0416,Earned Leave,2026-02-24,2026-03-01,5,Rejected
EMP0416,Casual Leave,2026-03-22,2026-03-27,5,Approved
EMP0416,Sick Leave,2025-04-04,2025-04-09,5,Approved
EMP0417,Earned Leave,2026-01-13,2026-01-14,1,Rejected
EMP0417,Casual Leave,2025-07-17,2025-07-21,4,Approved
EMP0417,Casual Leave,2026-02-13,2026-02-14,1,Pending
EMP0417,Casual Leave,2025-07-18,2025-07-20,2,Rejected
EMP0417,Earned Leave,2025-08-08,2025-08-10,2,Approved
EMP0418,Earned Leave,2025-09-24,2025-09-27,3,Approved
EMP0418,Sick Leave,2025-05-03,2025-05-05,2,Rejected
EMP0419,Earned Leave,2025-10-28,2025-11-01,4,Approved
EMP0419,Earned Leave,2025-09-14,2025-09-17,3,Approved
EMP0419,Casual Leave,2025-11-08,2025-11-13,5,Approved
