employee_id,date,status
EMP0029,2026-03-24,Present
EMP0029,2026-03-23,Present
EMP0029,2026-03-22,Work From Home
EMP0029,2026-03-21,Present
EMP0029,2026-03-20,Present
EMP0029,2026-03-19,Work From Home
EMP0029,2026-03-18,Present
EMP0029,2026-03-17,Present
EMP0029,2026-03-16,Present
EMP0029,2026-03-15,Present
EMP0029,2026-03-14,Present
EMP0029,2026-03-13,Present
EMP0029,2026-03-12,Present
EMP0029,2026-03-11,Absent
EMP0029,2026-03-10,Present
EMP0029,2026-03-09,Work From Home
EMP0029,2026-03-08,Work From Home
EMP0029,2026-03-07,Present
EMP0029,2026-03-06,Present
EMP0029,2026-03-05,Work From Home
EMP0029,2026-03-04,Work From Home
EMP0029,2026-03-03,Present
EMP0029,2026-03-02,Present
EMP0029,2026-03-01,Present
EMP0029,2026-02-28,Present
EMP0029,2026-02-27,Present
EMP0029,2026-02-26,Present
EMP0029,2026-02-25,Present
EMP0030,2026-03-26,Present
EMP0030,2026-03-25,Work From Home
EMP0030,2026-03-24,Present
EMP0030,2026-03-23,Absent
EMP0030,2026-03-22,Present
EMP0030,2026-03-21,Absent
EMP0030,2026-03-20,Present
EMP0030,2026-03-19,Present
EMP0030,2026-03-18,Present
EMP0030,2026-03-17,Work From Home
EMP0030,2026-03-16,Present
EMP0030,2026-03-15,Present
EMP0030,2026-03-14,Present
EMP0030,2026-03-13,Present
EMP0030,2026-03-12,Work From Home
EMP0030,2026-03-11,Present
EMP0030,2026-03-10,Present
EMP0030,2026-03-09,Absent
EMP0030,2026-03-08,Present
EMP0030,2026-03-07,Present
EMP0030,2026-03-06,Present
EMP0030,2026-03-05,Absent
EMP0030,2026-03-04,Present
EMP0030,2026-03-03,Present
EMP0030,2026-03-02,Work From Home
EMP0030,2026-03-01,Present
EMP0030,2026-02-28,Present
EMP0030,2026-02-27,Present
EMP0030,2026-02-26,Absent
EMP0030,2026-02-25,Present
EMP0031,2026-03-26,Present
EMP0031,2026-03-25,Present
EMP0031,2026-03-24,Present
EMP0031,2026-03-23,Absent
EMP0031,2026-03-22,Present
EMP0031,2026-03-21,Present
EMP0031,2026-03-20,Work From Home
EMP0031,2026-03-19,Present
EMP0031,2026-03-18,Work From Home
EMP0031,2026-03-17,Present
EMP0031,2026-03-16,Present
EMP0031,2026-03-15,Work From Home
EMP0031,2026-03-14,Present
EMP0031,2026-03-13,Present
EMP0031,2026-03-12,Work From Home
EMP0031,2026-03-11,Present
EMP0031,2026-03-10,Present
EMP0031,2026-03-09,Present
EMP0031,2026-03-08,Present
EMP0031,2026-03-07,Present
EMP0031,2026-03-06,Present
EMP0031,2026-03-05,Present
EMP0031,2026-03-04,Work From Home
EMP0031,2026-03-03,Present
EMP0031,2026-03-02,Absent
EMP0031,2026-03-01,Present
EMP0031,2026-02-28,Present
EMP0031,2026-02-27,Present
EMP0031,2026-02-26,Present
EMP0031,2026-02-25,Present
EMP0032,2026-03-26,Present
EMP0032,2026-03-25,Absent
EMP0032,2026-03-24,Present
EMP0032,2026-03-23,Work From Home
EMP0032,2026-03-22,Present
EMP0032,2026-03-21,Present
EMP0032,2026-03-20,Present
EMP0032,2026-03-19,Present
EMP0032,2026-03-18,Present
EMP0032,2026-03-17,Present
EMP0032,2026-03-16,Work From Home
EMP0032,2026-03-15,Present
EMP0032,2026-03-14,Present
EMP0032,2026-03-13,Present
EMP0032,2026-03-12,Present
EMP0032,2026-03-11,Present
EMP0032,2026-03-10,Present
EMP0032,2026-03-09,Absent
EMP0032,2026-03-08,Present
EMP0032,2026-03-07,Present
EMP0032,2026-03-06,Present
EMP0032,2026-03-05,Present
EMP0032,2026-03-04,Present
EMP0032,2026-03-03,Present
EMP0032,2026-03-02,Present
EMP0032,2026-03-01,Absent
EMP0032,2026-02-28,Present
EMP0032,2026-02-27,Present
EMP0032,2026-02-26,Present
EMP0032,2026-02-25,Present
EMP0033,2026-03-26,Present
EMP0033,2026-03-25,Present
EMP0033,2026-03-24,Present
EMP0033,2026-03-23,Present
EMP0033,2026-03-22,Present
EMP0033,2026-03-21,Present
EMP0033,2026-03-20,Work From Home
EMP0033,2026-03-19,Absent
EMP0033,2026-03-18,Present
EMP0033,2026-03-17,Present
EMP0033,2026-03-16,Present
EMP0033,2026-03-15,Work From Home
EMP0033,2026-03-14,Present
EMP0033,2026-03-13,Work From Home
EMP0033,2026-03-12,Present
EMP0033,2026-03-11,Present
EMP0033,2026-03-10,Present
EMP0033,2026-03-09,Present
EMP0033,2026-03-08,Present
EMP0033,2026-03-07,Present
EMP0033,2026-03-06,Present
EMP0033,2026-03-05,Present
EMP0033,2026-03-04,Present
EMP0033,2026-03-03,Absent
EMP0033,2026-03-02,Present
EMP0033,2026-03-01,Present
EMP0033,2026-02-28,Present
EMP0033,2026-02-27,Present
EMP0033,2026-02-26,Work From Home
EMP0033,2026-02-25,Present
EMP0034,2026-03-26,Absent
EMP0034,2026-03-25,Present
EMP0034,2026-03-24,Work From Home
EMP0034,2026-03-23,Present
EMP0034,2026-03-22,Present
EMP0034,2026-03-21,Present
EMP0034,2026-03-20,Present
EMP0034,2026-03-19,Present
EMP0034,2026-03-18,Absent
EMP0034,2026-03-17,Work From Home
EMP0034,2026-03-16,Present
EMP0034,2026-03-15,Absent
EMP0034,2026-03-14,Present
EMP0034,2026-03-13,Present
EMP0034,2026-03-12,Present
EMP0034,2026-03-11,Present
EMP0034,2026-03-10,Present
EMP0034,2026-03-09,Present
EMP0034,2026-03-08,Present
EMP0034,2026-03-07,Present
EMP0034,2026-03-06,Present
EMP0034,2026-03-05,Present
EMP0034,2026-03-04,Present
EMP0034,2026-03-03,Present
EMP0034,2026-03-02,Present
EMP0034,2026-03-01,Work From Home
EMP0034,2026-02-28,Present
EMP0034,2026-02-27,Work From Home
EMP0034,2026-02-26,Present
EMP0034,2026-02-25,Work From Home
EMP0035,2026-03-26,Work From Home
EMP0035,2026-03-25,Present
EMP0035,2026-03-24,Present
EMP0035,2026-03-23,Present
EMP0035,2026-03-22,Present
EMP0035,2026-03-21,Present
EMP0035,2026-03-20,Present
EMP0035,2026-03-19,Present
EMP0035,2026-03-18,Present
EMP0035,2026-03-17,Present
EMP0035,2026-03-16,Work From Home
EMP0035,2026-03-15,Present
EMP0035,2026-03-14,Present
EMP0035,2026-03-13,Present
EMP0035,2026-03-12,Present
EMP0035,2026-03-11,Present
EMP0035,2026-03-10,Work From Home
EMP0035,2026-03-09,Work From Home
EMP0035,2026-03-08,Absent
EMP0035,2026-03-07,Present
EMP0035,2026-03-06,Present
EMP0035,2026-03-05,Present
EMP0035,2026-03-04,Work From Home
EMP0035,2026-03-03,Present
EMP0035,2026-03-02,Present
EMP0035,2026-03-01,Present
EMP0035,2026-02-28,Present
EMP0035,2026-02-27,Present
EMP0035,2026-02-26,Present
EMP0035,2026-02-25,Present
EMP0036,2026-03-26,Absent
EMP0036,2026-03-25,Present
EMP0036,2026-03-24,Work From Home
EMP0036,2026-03-23,Present
EMP0036,2026-03-22,Present
EMP0036,2026-03-21,Present
EMP0036,2026-03-20,Present
EMP0036,2026-03-19,Present
EMP0036,2026-03-18,Absent
EMP0036,2026-03-17,Absent
EMP0036,2026-03-16,Present
EMP0036,2026-03-15,Present
EMP0036,2026-03-14,Present
EMP0036,2026-03-13,Work From Home
EMP0036,2026-03-12,Present
EMP0036,2026-03-11,Present
EMP0036,2026-03-10,Work From Home
EMP0036,2026-03-09,Present
EMP0036,2026-03-08,Present
EMP0036,2026-03-07,Present
EMP0036,2026-03-06,Present
EMP0036,2026-03-05,Present
EMP0036,2026-03-04,Present
EMP0036,2026-03-03,Present
EMP0036,2026-03-02,Present
EMP0036,2026-03-01,Work From Home
EMP0036,2026-02-28,Present
EMP0036,2026-02-27,Present
EMP0036,2026-02-26,Present
EMP0036,2026-02-25,Present
EMP0037,2026-03-26,Present
EMP0037,2026-03-25,Present
EMP0037,2026-03-24,Present
EMP0037,2026-03-23,Work From Home
EMP0037,2026-03-22,Present
EMP0037,2026-03-21,Present
EMP0037,2026-03-20,Present
EMP0037,2026-03-19,Absent
EMP0037,2026-03-18,Present
EMP0037,2026-03-17,Work From Home
EMP0037,2026-03-16,Present
EMP0037,2026-03-15,Present
EMP0037,2026-03-14,Work From Home
EMP0037,2026-03-13,Work From Home
EMP0037,2026-03-12,Present
EMP0037,2026-03-11,Present
EMP0037,2026-03-10,Work From Home
EMP0037,2026-03-09,Work From Home
EMP0037,2026-03-08,Work From Home
EMP0037,2026-03-07,Work From Home
EMP0037,2026-03-06,Present
EMP0037,2026-03-05,Present
EMP0037,2026-03-04,Present
EMP0037,2026-03-03,Present
EMP0037,2026-03-02,Present
EMP0037,2026-03-01,Present
EMP0037,2026-02-28,Present
EMP0037,2026-02-27,Present
EMP0037,2026-02-26,Present
EMP0037,2026-02-25,Work From Home
EMP0038,2026-03-26,Present
EMP0038,2026-03-25,Present
EMP0038,2026-03-24,Present
EMP0038,2026-03-23,Absent
EMP0038,2026-03-22,Present
EMP0038,2026-03-21,Absent
EMP0038,2026-03-20,Work From Home
EMP0038,2026-03-19,Absent
EMP0038,2026-03-18,Present
EMP0038,2026-03-17,Work From Home
EMP0038,2026-03-16,Present
EMP0038,2026-03-15,Present
EMP0038,2026-03-14,Present
EMP0038,2026-03-13,Present
EMP0038,2026-03-12,Present
EMP0038,2026-03-11,Present
EMP0038,2026-03-10,Present
EMP0038,2026-03-09,Present
EMP0038,2026-03-08,Present
EMP0038,2026-03-07,Present
EMP0038,2026-03-06,Present
EMP0038,2026-03-05,Absent
EMP0038,2026-03-04,Present
EMP0038,2026-03-03,Present
EMP0038,2026-03-02,Present
EMP0038,2026-03-01,Work From Home
EMP0038,2026-02-28,Absent
EMP0038,2026-02-27,Absent
EMP0038,2026-02-26,Present
EMP0038,2026-02-25,Present
EMP0039,2026-03-26,Present
EMP0039,2026-03-25,Present
EMP0039,2026-03-24,Work From Home
EMP0039,2026-03-23,Present
EMP0039,2026-03-22,Present
EMP0039,2026-03-21,Present
EMP0039,2026-03-20,Present
EMP0039,2026-03-19,Work From Home
EMP0039,2026-03-18,Present
EMP0039,2026-03-17,Present
EMP0039,2026-03-16,Present
EMP0039,2026-03-15,Present
EMP0039,2026-03-14,Present
EMP0039,2026-03-13,Present
EMP0039,2026-03-12,Present
EMP0039,2026-03-11,Present
EMP0039,2026-03-10,Work From Home
EMP0039,2026-03-09,Work From Home
EMP0039,2026-03-08,Present
EMP0039,2026-03-07,Present
EMP0039,2026-03-06,Present
EMP0039,2026-03-05,Present
EMP0039,2026-03-04,Present
EMP0039,2026-03-03,Work From Home
EMP0039,2026-03-02,Present
EMP0039,2026-03-01,Present
EMP0039,2026-02-28,Present
EMP0039,2026-02-27,Present
EMP0039,2026-02-26,Present
EMP0039,2026-02-25,Present
EMP0040,2026-03-26,Present
EMP0040,2026-03-25,Present
EMP0040,2026-03-24,Present
EMP0040,2026-03-23,Absent
EMP0040,2026-03-22,Present
EMP0040,2026-03-21,Work From Home
EMP0040,2026-03-20,Present
EMP0040,2026-03-19,Present
EMP0040,2026-03-18,Work From Home
EMP0040,2026-03-17,Present
EMP0040,2026-03-16,Absent
EMP0040,2026-03-15,Present
EMP0040,2026-03-14,Present
EMP0040,2026-03-13,Present
EMP0040,2026-03-12,Work From Home
EMP0040,2026-03-11,Present
EMP0040,2026-03-10,Present
EMP0040,2026-03-09,Present
EMP0040,2026-03-08,Present
EMP0040,2026-03-07,Absent
EMP0040,2026-03-06,Work From Home
EMP0040,2026-03-05,Present
EMP0040,2026-03-04,Present
EMP0040,2026-03-03,Present
EMP0040,2026-03-02,Present
EMP0040,2026-03-01,Present
EMP0040,2026-02-28,Work From Home
EMP0040,2026-02-27,Present
EMP0040,2026-02-26,Present
EMP0040,2026-02-25,Present
EMP0041,2026-03-26,Present
EMP0041,2026-03-25,Work From Home
EMP0041,2026-03-24,Present
EMP0041,2026-03-23,Present
EMP0041,2026-03-22,Present
EMP0041,2026-03-21,Present
EMP0041,2026-03-20,Present
EMP0041,2026-03-19,Present
EMP0041,2026-03-18,Work From Home
EMP0041,2026-03-17,Present
EMP0041,2026-03-16,Present
EMP0041,2026-03-15,Present
EMP0041,2026-03-14,Work From Home
EMP0041,2026-03-13,Present
EMP0041,2026-03-12,Present
EMP0041,2026-03-11,Present
EMP0041,2026-03-10,Absent
EMP0041,2026-03-09,Present
EMP0041,2026-03-08,Present
EMP0041,2026-03-07,Present
EMP0041,2026-03-06,Work From Home
EMP0041,2026-03-05,Present
EMP0041,2026-03-04,Present
EMP0041,2026-03-03,Present
EMP0041,2026-03-02,Present
EMP0041,2026-03-01,Present
EMP0041,2026-02-28,Present
EMP0041,2026-02-27,Present
EMP0041,2026-02-26,Present
EMP0041,2026-02-25,Present
EMP0042,2026-03-26,Work From Home
EMP0042,2026-03-25,Present
EMP0042,2026-03-24,Present
EMP0042,2026-03-23,Present
EMP0042,2026-03-22,Present
EMP0042,2026-03-21,Present
EMP0042,2026-03-20,Present
EMP0042,2026-03-19,Work From Home
EMP0042,2026-03-18,Work From Home
EMP0042,2026-03-17,Present
EMP0042,2026-03-16,Work From Home
EMP0042,2026-03-15,Present
EMP0042,2026-03-14,Present
EMP0042,2026-03-13,Work From Home
EMP0042,2026-03-12,Present
EMP0042,2026-03-11,Present
EMP0042,2026-03-10,Present
EMP0042,2026-03-09,Work From Home
EMP0042,2026-03-08,Present
EMP0042,2026-03-07,Present
EMP0042,2026-03-06,Present
EMP0042,2026-03-05,Present
EMP0042,2026-03-04,Absent
EMP0042,2026-03-03,Present
EMP0042,2026-03-02,Present
EMP0042,2026-03-01,Present
EMP0042,2026-02-28,Work From Home
EMP0042,2026-02-27,Present
EMP0042,2026-02-26,Present
EMP0042,2026-02-25,Work From Home
EMP0043,2026-03-26,Present
EMP0043,2026-03-25,Present
EMP0043,2026-03-24,Present
EMP0043,2026-03-23,Present
EMP0043,2026-03-22,Present
EMP0043,2026-03-21,Present
EMP0043,2026-03-20,Absent
EMP0043,2026-03-19,Present
EMP0043,2026-03-18,Present
EMP0043,2026-03-17,Present
EMP0043,2026-03-16,Present
EMP0043,2026-03-15,Present
EMP0043,2026-03-14,Absent
EMP0043,2026-03-13,Present
EMP0043,2026-03-12,Present
EMP0043,2026-03-11,Present
EMP0043,2026-03-10,Absent
EMP0043,2026-03-09,Present
EMP0043,2026-03-08,Work From Home
EMP0043,2026-03-07,Present
EMP0043,2026-03-06,Present
EMP0043,2026-03-05,Work From Home
EMP0043,2026-03-04,Absent
EMP0043,2026-03-03,Present
EMP0043,2026-03-02,Present
EMP0043,2026-03-01,Present
EMP0043,2026-02-28,Present
EMP0043,2026-02-27,Present
EMP0043,2026-02-26,Present
EMP0043,2026-02-25,Present
EMP0044,2026-03-26,Present
EMP0044,2026-03-25,Work From Home
EMP0044,2026-03-24,Absent
EMP0044,2026-03-23,Absent
EMP0044,2026-03-22,Present
EMP0044,2026-03-21,Present
EMP0044,2026-03-20,Absent
EMP0044,2026-03-19,Present
EMP0044,2026-03-18,Present
EMP0044,2026-03-17,Work From Home
EMP0044,2026-03-16,Present
EMP0044,2026-03-15,Present
EMP0044,2026-03-14,Work From Home
EMP0044,2026-03-13,Absent
EMP0044,2026-03-12,Absent
EMP0044,2026-03-11,Present
EMP0044,2026-03-10,Present
EMP0044,2026-03-09,Absent
EMP0044,2026-03-08,Present
EMP0044,2026-03-07,Present
EMP0044,2026-03-06,Present
EMP0044,2026-03-05,Work From Home
EMP0044,2026-03-04,Present
EMP0044,2026-03-03,Work From Home
EMP0044,2026-03-02,Present
EMP0044,2026-03-01,Present
EMP0044,2026-02-28,Present
EMP0044,2026-02-27,Present
EMP0044,2026-02-26,Present
EMP0044,2026-02-25,Absent
EMP0045,2026-03-26,Present
EMP0045,2026-03-25,Absent
EMP0045,2026-03-24,Present
EMP0045,2026-03-23,Present
EMP0045,2026-03-22,Absent
EMP0045,2026-03-21,Present
EMP0045,2026-03-20,Present
EMP0045,2026-03-19,Present
EMP0045,2026-03-18,Present
EMP0045,2026-03-17,Absent
EMP0045,2026-03-16,Present
EMP0045,2026-03-15,Present
EMP0045,2026-03-14,Present
EMP0045,2026-03-13,Present
EMP0045,2026-03-12,Present
EMP0045,2026-03-11,Work From Home
EMP0045,2026-03-10,Present
EMP0045,2026-03-09,Present
EMP0045,2026-03-08,Present
EMP0045,2026-03-07,Work From Home
EMP0045,2026-03-06,Absent
EMP0045,2026-03-05,Work From Home
EMP0045,2026-03-04,Work From Home
EMP0045,2026-03-03,Present
EMP0045,2026-03-02,Present
EMP0045,2026-03-01,Present
EMP0045,2026-02-28,Absent
EMP0045,2026-02-27,Present
EMP0045,2026-02-26,Present
EMP0045,2026-02-25,Present
EMP0046,2026-03-26,Present
EMP0046,2026-03-25,Present
EMP0046,2026-03-24,Absent
EMP0046,2026-03-23,Present
EMP0046,2026-03-22,Work From Home
EMP0046,2026-03-21,Work From Home
EMP0046,2026-03-20,Work From Home
EMP0046,2026-03-19,Absent
EMP0046,2026-03-18,Present
EMP0046,2026-03-17,Present
EMP0046,2026-03-16,Work From Home
EMP0046,2026-03-15,Present
EMP0046,2026-03-14,Present
EMP0046,2026-03-13,Present
EMP0046,2026-03-12,Present
EMP0046,2026-03-11,Present
EMP0046,2026-03-10,Present
EMP0046,2026-03-09,Present
EMP0046,2026-03-08,Present
EMP0046,2026-03-07,Present
EMP0046,2026-03-06,Present
EMP0046,2026-03-05,Work From Home
EMP0046,2026-03-04,Present
EMP0046,2026-03-03,Present
EMP0046,2026-03-02,Present
EMP0046,2026-03-01,Present
EMP0046,2026-02-28,Present
EMP0046,2026-02-27,Present
EMP0046,2026-02-26,Absent
EMP0046,2026-02-25,Absent
EMP0047,2026-03-26,Present
EMP0047,2026-03-25,Work From Home
EMP0047,2026-03-24,Present
EMP0047,2026-03-23,Absent
EMP0047,2026-03-22,Present
EMP0047,2026-03-21,Present
EMP0047,2026-03-20,Work From Home
EMP0047,2026-03-19,Present
EMP0047,2026-03-18,Present
EMP0047,2026-03-17,Present
EMP0047,2026-03-16,Present
EMP0047,2026-03-15,Present
EMP0047,2026-03-14,Present
EMP0047,2026-03-13,Present
EMP0047,2026-03-12,Work From Home
EMP0047,2026-03-11,Present
EMP0047,2026-03-10,Work From Home
EMP0047,2026-03-09,Absent
EMP0047,2026-03-08,Work From Home
EMP0047,2026-03-07,Present
EMP0047,2026-03-06,Absent
EMP0047,2026-03-05,Present
EMP0047,2026-03-04,Absent
EMP0047,2026-03-03,Present
EMP0047,2026-03-02,Present
EMP0047,2026-03-01,Present
EMP0047,2026-02-28,Present
EMP0047,2026-02-27,Present
EMP0047,2026-02-26,Present
EMP0047,2026-02-25,Present
EMP0048,2026-03-26,Present
EMP0048,2026-03-25,Present
EMP0048,2026-03-24,Present
EMP0048,2026-03-23,Present
EMP0048,2026-03-22,Work From Home
EMP0048,2026-03-21,Present
EMP0048,2026-03-20,Present
EMP0048,2026-03-19,Present
EMP0048,2026-03-18,Present
EMP0048,2026-03-17,Present
EMP0048,2026-03-16,Present
EMP0048,2026-03-15,Present
EMP0048,2026-03-14,Present
EMP0048,2026-03-13,Present
EMP0048,2026-03-12,Present
EMP0048,2026-03-11,Present
EMP0048,2026-03-10,Present
EMP0048,2026-03-09,Work From Home
EMP0048,2026-03-08,Present
EMP0048,2026-03-07,Present
EMP0048,2026-03-06,Present
EMP0048,2026-03-05,Present
EMP0048,2026-03-04,Work From Home
EMP0048,2026-03-03,Present
EMP0048,2026-03-02,Present
EMP0048,2026-03-01,Present
EMP0048,2026-02-28,Work From Home
EMP0048,2026-02-27,Present
EMP0048,2026-02-26,Present
EMP0048,2026-02-25,Work From Home
EMP0049,2026-03-26,Present
EMP0049,2026-03-25,Present
EMP0049,2026-03-24,Present
EMP0049,2026-03-23,Present
EMP0049,2026-03-22,Present
EMP0049,2026-03-21,Present
EMP0049,2026-03-20,Present
EMP0049,2026-03-19,Work From Home
EMP0049,2026-03-18,Present
EMP0049,2026-03-17,Absent
EMP0049,2026-03-16,Present
EMP0049,2026-03-15,Present
EMP0049,2026-03-14,Absent
EMP0049,2026-03-13,Present
EMP0049,2026-03-12,Present
EMP0049,2026-03-11,Present
EMP0049,2026-03-10,Present
EMP0049,2026-03-09,Present
EMP0049,2026-03-08,Present
EMP0049,2026-03-07,Present
EMP0049,2026-03-06,Present
EMP0049,2026-03-05,Present
EMP0049,2026-03-04,Present
EMP0049,2026-03-03,Present
EMP0049,2026-03-02,Present
EMP0049,2026-03-01,Work From Home
EMP0049,2026-02-28,Work From Home
EMP0049,2026-02-27,Present
EMP0049,2026-02-26,Present
EMP0049,2026-02-25,Work From Home
EMP0050,2026-03-26,Present
EMP0050,2026-03-25,Present
EMP0050,2026-03-24,Present
EMP0050,2026-03-23,Work From Home
EMP0050,2026-03-22,Present
EMP0050,2026-03-21,Present
EMP0050,2026-03-20,Present
EMP0050,2026-03-19,Present
EMP0050,2026-03-18,Present
EMP0050,2026-03-17,Present
EMP0050,2026-03-16,Present
EMP0050,2026-03-15,Present
EMP0050,2026-03-14,Present
EMP0050,2026-03-13,Present
EMP0050,2026-03-12,Present
EMP0050,2026-03-11,Work From Home
EMP0050,2026-03-10,Present
EMP0050,2026-03-09,Present
EMP0050,2026-03-08,Present
EMP0050,2026-03-07,Present
EMP0050,2026-03-06,Absent
EMP0050,2026-03-05,Present
EMP0050,2026-03-04,Present
EMP0050,2026-03-03,Present
EMP0050,2026-03-02,Work From Home
EMP0050,2026-03-01,Present
EMP0050,2026-02-28,Present
EMP0050,2026-02-27,Present
EMP0050,2026-02-26,Absent
EMP0050,2026-02-25,Absent
EMP0051,2026-03-26,Present
EMP0051,2026-03-25,Present
EMP0051,2026-03-24,Present
EMP0051,2026-03-23,Present
EMP0051,2026-03-22,Present
EMP0051,2026-03-21,Present
EMP0051,2026-03-20,Present
EMP0051,2026-03-19,Present
EMP0051,2026-03-18,Present
EMP0051,2026-03-17,Absent
EMP0051,2026-03-16,Present
EMP0051,2026-03-15,Present
EMP0051,2026-03-14,Present
EMP0051,2026-03-13,Absent
EMP0051,2026-03-12,Present
EMP0051,2026-03-11,Present
EMP0051,2026-03-10,Present
EMP0051,2026-03-09,Present
EMP0051,2026-03-08,Present
EMP0051,2026-03-07,Present
EMP0051,2026-03-06,Work From Home
EMP0051,2026-03-05,Absent
EMP0051,2026-03-04,Work From Home
EMP0051,2026-03-03,Present
EMP0051,2026-03-02,Present
EMP0051,2026-03-01,Present
EMP0051,2026-02-28,Present
EMP0051,2026-02-27,Present
EMP0051,2026-02-26,Present
EMP0051,2026-02-25,Present
EMP0052,2026-03-26,Work From Home
EMP0052,2026-03-25,Absent
EMP0052,2026-03-24,Work From Home
EMP0052,2026-03-23,Present
EMP0052,2026-03-22,Present
EMP0052,2026-03-21,Absent
EMP0052,2026-03-20,Present
EMP0052,2026-03-19,Present
EMP0052,2026-03-18,Present
EMP0052,2026-03-17,Present
EMP0052,2026-03-16,Present
EMP0052,2026-03-15,Work From Home
EMP0052,2026-03-14,Absent
EMP0052,2026-03-13,Absent
EMP0052,2026-03-12,Present
EMP0052,2026-03-11,Present
EMP0052,2026-03-10,Present
EMP0052,2026-03-09,Present
EMP0052,2026-03-08,Absent
EMP0052,2026-03-07,Present
EMP0052,2026-03-06,Work From Home
EMP0052,2026-03-05,Present
EMP0052,2026-03-04,Absent
EMP0052,2026-03-03,Present
EMP0052,2026-03-02,Present
EMP0052,2026-03-01,Present
EMP0052,2026-02-28,Present
EMP0052,2026-02-27,Present
EMP0052,2026-02-26,Present
EMP0052,2026-02-25,Present
EMP0053,2026-03-26,Present
EMP0053,2026-03-25,Present
EMP0053,2026-03-24,Present
EMP0053,2026-03-23,Present
EMP0053,2026-03-22,Present
EMP0053,2026-03-21,Absent
EMP0053,2026-03-20,Present
EMP0053,2026-03-19,Present
EMP0053,2026-03-18,Absent
EMP0053,2026-03-17,Present
EMP0053,2026-03-16,Present
EMP0053,2026-03-15,Absent
EMP0053,2026-03-14,Present
EMP0053,2026-03-13,Present
EMP0053,2026-03-12,Present
EMP0053,2026-03-11,Present
EMP0053,2026-03-10,Present
EMP0053,2026-03-09,Absent
EMP0053,2026-03-08,Work From Home
EMP0053,2026-03-07,Present
EMP0053,2026-03-06,Present
EMP0053,2026-03-05,Present
EMP0053,2026-03-04,Present
EMP0053,2026-03-03,Present
EMP0053,2026-03-02,Present
EMP0053,2026-03-01,Present
EMP0053,2026-02-28,Present
EMP0053,2026-02-27,Present
EMP0053,2026-02-26,Present
EMP0053,2026-02-25,Present
EMP0054,2026-03-26,Work From Home
EMP0054,2026-03-25,Present
EMP0054,2026-03-24,Present
EMP0054,2026-03-23,Work From Home
EMP0054,2026-03-22,Present
EMP0054,2026-03-21,Present
EMP0054,2026-03-20,Present
EMP0054,2026-03-19,Absent
EMP0054,2026-03-18,Present
EMP0054,2026-03-17,Present
EMP0054,2026-03-16,Present
EMP0054,2026-03-15,Work From Home
EMP0054,2026-03-14,Absent
EMP0054,2026-03-13,Present
EMP0054,2026-03-12,Present
EMP0054,2026-03-11,Absent
EMP0054,2026-03-10,Present
